date,index,8 Open_Interest_All,9 Prod_Merc_Positions_Long_All,10 Prod_Merc_Positions_Short_All,11 Swap_Positions_Long_All,12 Swap__Positions_Short_All,14 M_Money_Positions_Long_All,15 M_Money_Positions_Short_All,56 56 Change_in_Open_Interest_All,57 57 Change_in_Prod_Merc_Long_All,58 58 Change_in_Prod_Merc_Short_All,59 59 Change_in_Swap_Long_All,60 60 Change_in_Swap_Short_All,62 62 Change_in_M_Money_Long_All,63 63 Change_in_M_Money_Short_All,73 73 Pct_of_OI_Prod_Merc_Long_All,74 74 Pct_of_OI_Prod_Merc_Short_All,75 75 Pct_of_OI_Swap_Long_All,76 76 Pct_of_OI_Swap_Short_All,78 78 Pct_of_OI_M_Money_Long_All,79 79 Pct_of_OI_M_Money_Short_All,120 120 Traders_Tot_All,121 121 Traders_Prod_Merc_Long_All,122 122 Traders_Prod_Merc_Short_All,123 123 Traders_Swap_Long_All,124 124 Traders_Swap_Short_All,126 126 Traders_M_Money_Long_All,127 127 Traders_M_Money_Short_All,AA_Vintage,AA_Clearing Price,AA_Floor Price,AA_Cleared Above Floor,AA_Percent above Floor,AA_BID Ratio,AA_HHI,AA_Allowances Purchased by Compliance Entities,AA_Volume of Allowances-State,AA_Volume of Allowances-Utility,AA_Revenue-State,AA_Maximum,AA_Minimum,AA_Mean,AA_Median,AA_Allowances Offered,AA_Allowances Cleared,Qualified Bidders(Total)_x,AA_Median allowance price,AA_Speculators Allowances Purchased,AA_Compliance Entities Allowances Purchased,AA_Speculator Buy and Hold,CA_Vintage,CA_Clearing Price,CA_Floor Price,CA_Cleared Above Floor,CA_Percent Above Floor,CA_BID Ratio,CA_HHI,CA_Allowances Purchased by Compliance Entities,CA_Volume of Allowances-State,CA_Volume of Allowances-Utility,CA_Maximum,CA_Minimum,CA_Mean,CA_Median,CA_Allowances Offered,CA_Allowances Cleared,Qualified Bidders(Total)_y,CA_Median allowance price,Speculators Allowances purchased,Compliance Entities Allowances Purchased,Speculator Buy and Hold,Front,Benchmark,Auction Floor,Front_Weekly_min,Front_Weekly_max,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2016 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2017 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2018 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON ALL VINTAGE 2019 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 21 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 22 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIFORNIA CARBON ALLOWANCE VINTAGE 2015 - ICE FUTURES ENERGY DIV,CALIF CARBON VINTAGE 2020 - ICE FUTURES ENERGY DIV,CALIF CARBON 22 - ICE FUTURES ENERGY DIV,CALIF CARBON ALLOWANCE V2022 - ICE FUTURES ENERGY DIV,1 Market_and_Exchange_Names_CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON 23 - ICE FUTURES ENERGY DIV,CALIF CARBON CURRENT AUCTION - ICE FUTURES ENERGY DIV,week_idx
2015-11-17,166.0,24148.0,13323.0,3756.0,0.0,14071.0,0.0,0.0,1109.0,681.0,251.0,0.0,128.0,0.0,0.0,55.2,15.6,0.0,58.3,0.0,0.0,30.0,6.0,4.0,0.0,4.0,0.0,0.0,2018.0,12.65,12.1,0.55,0.0455,1.32,1454.0,0.9400000000000001,10431500.0,0.0,131958475.0,19.29,12.1,13.15,12.63,10431500.0,10431500.0,88.0,12.929999999999998,625890.0,9805610.0,563301.0,2015.0,12.73,12.1,0.63,0.0521,1.14,619.0,0.893,53905603.0,21207405.0,45.21,12.1,14.05,13.1,75113008.0,75113008.0,88.0,13.1,8037091.856,67075916.14,7233382.6704,12.90857142857143,12.929999999999998,12.1,12.88,12.929999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
2015-11-24,173.0,25856.0,12352.0,5154.0,0.0,11271.0,0.0,0.0,1708.0,-971.0,1398.0,0.0,-2800.0,0.0,0.0,47.8,19.9,0.0,43.6,0.0,0.0,30.0,6.0,5.0,0.0,4.0,0.0,0.0,2018.857142857143,12.718571428571428,12.64,0.9185714285714285,0.0065,0.9848571428571429,1448.0,0.9911714285714286,9513928.57142857,0.0,120993093.57142857,19.32428571428571,12.64,13.218571428571428,12.835714285714285,10129142.857142856,9513928.57142857,82.85714285714286,12.912857142857144,91819.97142857143,9422108.6,82637.97428571428,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.915714285714285,12.944285714285714,12.1,12.9,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48
2015-12-01,180.0,23079.0,10071.0,3698.0,0.0,11086.0,0.0,0.0,-2777.0,-2281.0,-1456.0,0.0,-185.0,0.0,0.0,43.6,16.0,0.0,48.0,0.0,0.0,28.0,7.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.918571428571429,12.918571428571429,12.1,12.91,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49
2015-12-08,187.0,25920.0,10684.0,6439.0,0.0,11316.0,0.0,0.0,2841.0,613.0,2741.0,0.0,230.0,0.0,0.0,41.2,24.8,0.0,43.7,0.0,0.0,32.0,7.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.877142857142857,12.877142857142857,12.1,12.85,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
2015-12-15,194.0,27883.0,12252.0,8328.0,0.0,11445.0,0.0,0.0,1963.0,1568.0,1889.0,0.0,129.0,0.0,0.0,43.9,29.9,0.0,41.0,0.0,0.0,32.0,7.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.835714285714285,12.835714285714285,12.1,12.820000000000002,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51
2015-12-22,201.0,30816.0,11445.0,8015.0,0.0,11460.0,0.0,0.0,2933.0,-807.0,-313.0,0.0,15.0,0.0,0.0,37.1,26.0,0.0,37.2,0.0,0.0,33.0,7.0,5.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.811428571428573,12.811428571428573,12.1,12.8,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52
2015-12-29,208.0,14866.0,7001.0,2436.0,400.0,5280.0,0.0,0.0,-15950.0,-4444.0,-5579.0,400.0,-6180.0,0.0,0.0,47.1,16.4,2.7,35.5,0.0,0.0,22.0,5.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.81857142857143,13.082857142857142,12.1,12.790000000000001,12.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53
2016-01-05,215.0,19700.0,13235.0,1515.0,0.0,9495.0,0.0,0.0,-200.0,-300.0,0.0,0.0,0.0,0.0,0.0,67.2,7.7,0.0,48.2,0.0,0.0,20.0,4.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.827142857142858,13.198571428571428,12.1,12.81,12.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2016-01-12,222.0,23810.0,13310.0,5615.0,0.0,9495.0,0.0,0.0,4110.0,75.0,4100.0,0.0,0.0,0.0,0.0,55.9,23.6,0.0,39.9,0.0,0.0,21.0,5.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.811428571428573,13.20142857142857,12.1,12.78,12.820000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2016-01-19,229.0,27270.0,14060.0,5875.0,80.0,9275.0,0.0,0.0,3460.0,750.0,260.0,80.0,-220.0,0.0,0.0,51.6,21.5,0.3,34.0,0.0,0.0,24.0,6.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.807142857142859,13.204285714285714,12.1,12.8,12.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
2016-01-26,236.0,31555.0,15035.0,7100.0,380.0,9635.0,0.0,0.0,4285.0,975.0,1225.0,300.0,360.0,0.0,0.0,47.6,22.5,1.2,30.5,0.0,0.0,29.0,7.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.808571428571428,13.197142857142856,12.1,12.790000000000001,12.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2016-02-02,243.0,24240.0,11540.0,3800.0,0.0,9780.0,0.0,0.0,-7315.0,-3495.0,-3300.0,-380.0,145.0,0.0,0.0,47.6,15.7,0.0,40.3,0.0,0.0,24.0,6.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.865714285714287,13.231428571428571,12.1,12.86,12.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2016-02-09,250.0,25145.0,12440.0,4355.0,0.0,10230.0,0.0,0.0,905.0,900.0,555.0,0.0,450.0,0.0,0.0,49.5,17.3,0.0,40.7,0.0,0.0,25.0,6.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.861428571428572,13.237142857142857,12.1,12.85,12.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
2016-02-16,257.0,25675.0,12015.0,4545.0,0.0,10130.0,0.0,0.0,530.0,-425.0,190.0,0.0,-100.0,0.0,0.0,46.8,17.7,0.0,39.5,0.0,0.0,28.0,5.0,4.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.929,1447.0,0.9997,9361000.0,0.0,119165530.0,19.330000000000002,12.73,13.23,12.87,10078750.0,9361000.0,82.0,12.91,2808.3,9358191.7,2527.4700000000003,2016.0,12.73,12.73,0.23,0.0,0.951,819.0,0.975,42197948.0,24216734.0,47.55,12.73,14.070000000000002,12.86,71555827.0,68026000.0,82.0,13.0,1700650.0,66325350.0,1530585.0,12.801428571428572,13.172857142857143,12.1,12.76,12.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
2016-02-23,264.0,39503.0,12248.0,6477.0,0.0,10112.0,0.0,0.0,13828.0,233.0,1932.0,0.0,-18.0,0.0,0.0,31.0,16.4,0.0,25.6,0.0,0.0,34.0,7.0,5.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.20985714285714288,5617.857142857143,0.9999571428571429,2010239.7142857143,0.0,25590351.562857144,18.83285714285714,12.73,14.447142857142856,14.481428571428571,10078750.0,2120714.285714286,48.57142857142857,13.578571428571427,401.1857142857143,2120313.1,361.06714285714287,2016.0,12.73,12.73,0.23,0.0,0.23014285714285715,2499.8571428571427,0.9947142857142858,6958539.714285715,8752129.142857144,28.22142857142857,12.73,13.29857142857143,12.748571428571429,68230219.0,15940857.142857144,48.57142857142857,12.794285714285715,255395.7142857143,15685461.42857143,229856.14285714287,12.707142857142857,12.997142857142858,12.549999999999999,12.52,12.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
2016-03-01,271.0,39841.0,11318.0,9694.0,0.0,10181.0,0.0,0.0,338.0,-930.0,3217.0,0.0,69.0,0.0,0.0,28.4,24.3,0.0,25.6,0.0,0.0,32.0,6.0,5.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.65857142857143,12.905714285714286,12.73,12.5,12.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2016-03-08,278.0,39861.0,11328.0,9714.0,0.0,10181.0,0.0,0.0,20.0,10.0,20.0,0.0,0.0,0.0,0.0,28.4,24.4,0.0,25.5,0.0,0.0,32.0,7.0,5.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.715714285714286,12.975714285714286,12.73,12.69,12.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2016-03-15,285.0,41931.0,11118.0,11788.0,0.0,10181.0,0.0,0.0,2070.0,-210.0,2074.0,0.0,0.0,0.0,0.0,26.5,28.1,0.0,24.3,0.0,0.0,35.0,6.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.625714285714285,12.884285714285713,12.73,12.61,12.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2016-03-22,292.0,41797.0,11083.0,11928.0,0.0,10281.0,0.0,0.0,-134.0,-35.0,140.0,0.0,100.0,0.0,0.0,26.5,28.5,0.0,24.6,0.0,0.0,34.0,6.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.611428571428572,12.861428571428572,12.73,12.6,12.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
2016-03-29,299.0,33729.0,10805.0,8918.0,570.0,9676.0,0.0,0.0,-8068.0,-278.0,-3010.0,570.0,-605.0,0.0,0.0,32.0,26.4,1.7,28.7,0.0,0.0,32.0,4.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.551428571428572,12.795714285714286,12.73,12.5,12.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
2016-04-05,306.0,35790.0,10295.0,11143.0,535.0,9551.0,0.0,0.0,2061.0,-510.0,2225.0,-35.0,-125.0,0.0,0.0,28.8,31.1,1.5,26.7,0.0,0.0,33.0,6.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.450000000000001,12.6,12.73,12.429999999999998,12.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
2016-04-12,313.0,37105.0,10260.0,11842.0,455.0,9826.0,0.0,0.0,1315.0,-35.0,699.0,-80.0,275.0,0.0,0.0,27.7,31.9,1.2,26.5,0.0,0.0,32.0,6.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.495714285714286,12.624285714285715,12.73,12.44,12.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2016-04-19,320.0,38151.0,10270.0,12734.0,779.0,9760.0,0.0,0.0,1046.0,10.0,892.0,324.0,-66.0,0.0,0.0,26.9,33.4,2.0,25.6,0.0,0.0,33.0,6.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.197142857142856,12.317142857142857,12.73,12.17,12.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
2016-04-26,327.0,40102.0,9671.0,13385.0,389.0,10095.0,0.0,0.0,1951.0,-599.0,651.0,-390.0,335.0,0.0,0.0,24.1,33.4,1.0,25.2,0.0,0.0,37.0,6.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.481428571428571,12.584285714285715,12.73,12.31,12.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2016-05-03,334.0,35113.0,9460.0,10380.0,239.0,10072.0,0.0,0.0,-4989.0,-211.0,-3005.0,-150.0,-23.0,0.0,0.0,26.9,29.6,0.7,28.7,0.0,0.0,33.0,4.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.517142857142858,12.617142857142856,12.73,12.48,12.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2016-05-10,341.0,35614.0,9660.0,10445.0,239.0,10157.0,0.0,0.0,501.0,200.0,65.0,0.0,85.0,0.0,0.0,27.1,29.3,0.7,28.5,0.0,0.0,35.0,4.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.641428571428573,12.747142857142858,12.73,12.58,12.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
2016-05-17,348.0,36963.0,9618.0,11245.0,188.0,10282.0,0.0,0.0,1349.0,-42.0,800.0,-51.0,125.0,0.0,0.0,26.0,30.4,0.5,27.8,0.0,0.0,38.0,4.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.09,6313.0,1.0,785113.0,0.0,9994488.49,18.75,12.73,14.65,14.75,10078750.0,914000.0,43.0,13.69,0.0,914000.0,0.0,2016.0,12.73,12.73,0.23,0.0,0.11,2780.0,0.998,1085305.0,6174695.0,25.0,12.73,13.17,12.73,67675951.0,7260000.0,43.0,12.76,14520.0,7245480.0,13068.0,12.432857142857143,12.532857142857143,12.73,12.38,12.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
2016-05-24,355.0,37299.0,9668.0,11520.0,188.0,10678.0,0.0,0.0,336.0,50.0,275.0,0.0,396.0,0.0,0.0,25.9,30.9,0.5,28.6,0.0,0.0,42.0,4.0,6.0,0.0,4.0,0.0,0.0,2019.0,12.73,12.73,0.9799999999999999,0.0,0.08142857142857143,5837.285714285715,1.0,771301.8571428572,0.0,9818672.641428571,14.129999999999999,12.73,13.381428571428572,13.018571428571429,10078750.0,789714.2857142857,49.857142857142854,13.372857142857143,0.0,789714.2857142857,0.0,2016.0,12.73,12.73,0.23,0.0,0.33285714285714285,1434.2857142857142,0.9268571428571429,3172395.5714285714,23597033.0,44.32857142857142,12.73,14.215714285714286,12.73857142857143,83620915.85714285,26769428.57142857,49.857142857142854,13.394285714285715,2189318.5714285714,24580110.0,1970386.7142857143,12.368571428571428,12.457142857142857,12.73,12.34,12.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
